[2021-07-28 09:37:40] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@288a4658'
[2021-07-28 09:37:40] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-28 09:37:40] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-28 09:37:40] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 09:37:40] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 09:37:40] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 09:37:40] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 09:37:40] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 09:37:40] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 09:37:40] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 09:37:40] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 09:37:40] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 09:37:40] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 09:37:40] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 09:37:40] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 09:37:40] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@343fddd9
[2021-07-28 09:37:40] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@343fddd9
[2021-07-28 09:37:40] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@250b5e5b
[2021-07-28 09:37:40] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@250b5e5b
[2021-07-28 09:37:40] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1c33e528
[2021-07-28 09:37:40] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1c33e528
[2021-07-28 09:37:40] - Adding type registration date -> org.hibernate.type.DateType@1cf336fd
[2021-07-28 09:37:40] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@1cf336fd
[2021-07-28 09:37:40] - Adding type registration time -> org.hibernate.type.TimeType@104dc1a2
[2021-07-28 09:37:40] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@104dc1a2
[2021-07-28 09:37:40] - Adding type registration timestamp -> org.hibernate.type.TimestampType@4dad0eed
[2021-07-28 09:37:40] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@4dad0eed
[2021-07-28 09:37:40] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4dad0eed
[2021-07-28 09:37:40] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@50b0afd7
[2021-07-28 09:37:40] - Adding type registration calendar -> org.hibernate.type.CalendarType@2cd388f5
[2021-07-28 09:37:40] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@2cd388f5
[2021-07-28 09:37:40] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@2cd388f5
[2021-07-28 09:37:40] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@9dada78
[2021-07-28 09:37:40] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@67cffead
[2021-07-28 09:37:40] - Adding type registration locale -> org.hibernate.type.LocaleType@1200458e
[2021-07-28 09:37:40] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1200458e
[2021-07-28 09:37:40] - Adding type registration currency -> org.hibernate.type.CurrencyType@17229821
[2021-07-28 09:37:40] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@17229821
[2021-07-28 09:37:40] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@56846330
[2021-07-28 09:37:40] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@56846330
[2021-07-28 09:37:40] - Adding type registration class -> org.hibernate.type.ClassType@484149eb
[2021-07-28 09:37:40] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@484149eb
[2021-07-28 09:37:40] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@fe09383
[2021-07-28 09:37:40] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@fe09383
[2021-07-28 09:37:40] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7bdf61ad
[2021-07-28 09:37:40] - Adding type registration binary -> org.hibernate.type.BinaryType@429aeac1
[2021-07-28 09:37:40] - Adding type registration byte[] -> org.hibernate.type.BinaryType@429aeac1
[2021-07-28 09:37:40] - Adding type registration [B -> org.hibernate.type.BinaryType@429aeac1
[2021-07-28 09:37:40] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@66522ead
[2021-07-28 09:37:40] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@66522ead
[2021-07-28 09:37:40] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@66522ead
[2021-07-28 09:37:40] - Adding type registration row_version -> org.hibernate.type.RowVersionType@1dad01fe
[2021-07-28 09:37:40] - Adding type registration image -> org.hibernate.type.ImageType@68b734a8
[2021-07-28 09:37:40] - Adding type registration characters -> org.hibernate.type.CharArrayType@488f3dd1
[2021-07-28 09:37:40] - Adding type registration char[] -> org.hibernate.type.CharArrayType@488f3dd1
[2021-07-28 09:37:40] - Adding type registration [C -> org.hibernate.type.CharArrayType@488f3dd1
[2021-07-28 09:37:40] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@2668c286
[2021-07-28 09:37:40] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@2668c286
[2021-07-28 09:37:40] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@2668c286
[2021-07-28 09:37:40] - Adding type registration text -> org.hibernate.type.TextType@7c0f28f8
[2021-07-28 09:37:40] - Adding type registration ntext -> org.hibernate.type.NTextType@420cd102
[2021-07-28 09:37:40] - Adding type registration blob -> org.hibernate.type.BlobType@4c82b5df
[2021-07-28 09:37:40] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@4c82b5df
[2021-07-28 09:37:40] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@22dc59b2
[2021-07-28 09:37:40] - Adding type registration clob -> org.hibernate.type.ClobType@1ba467c2
[2021-07-28 09:37:40] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1ba467c2
[2021-07-28 09:37:40] - Adding type registration nclob -> org.hibernate.type.NClobType@327e5be5
[2021-07-28 09:37:40] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@327e5be5
[2021-07-28 09:37:40] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@2e4389ed
[2021-07-28 09:37:40] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@7bc6935c
[2021-07-28 09:37:40] - Adding type registration serializable -> org.hibernate.type.SerializableType@7edb6fca
[2021-07-28 09:37:40] - Adding type registration object -> org.hibernate.type.ObjectType@77429040
[2021-07-28 09:37:40] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@77429040
[2021-07-28 09:37:40] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@40ef0af8
[2021-07-28 09:37:40] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@36790bec
[2021-07-28 09:37:40] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@461c3709
