[2021-07-27 16:40:49] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@29006752'
[2021-07-27 16:40:49] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-27 16:40:49] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-27 16:40:49] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-27 16:40:49] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-27 16:40:49] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-27 16:40:49] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-27 16:40:49] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-27 16:40:49] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-27 16:40:49] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-27 16:40:49] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: org.springframework.jdbc.datasource.embedded.EmbeddedDatabaseFactory$EmbeddedDataSourceProxy@30839e44
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-27 16:40:49] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-27 16:40:49] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-27 16:40:49] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-27 16:40:49] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-27 16:40:49] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4f281aaf
[2021-07-27 16:40:49] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@24c685e7
[2021-07-27 16:40:49] - Adding type registration calendar -> org.hibernate.type.CalendarType@420a8042
[2021-07-27 16:40:49] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@420a8042
[2021-07-27 16:40:49] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@420a8042
[2021-07-27 16:40:49] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@3dce6dd8
[2021-07-27 16:40:49] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@1ad9b8d3
[2021-07-27 16:40:49] - Adding type registration locale -> org.hibernate.type.LocaleType@55acec99
[2021-07-27 16:40:49] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@55acec99
[2021-07-27 16:40:49] - Adding type registration currency -> org.hibernate.type.CurrencyType@3f8dfe74
[2021-07-27 16:40:49] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3f8dfe74
[2021-07-27 16:40:49] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@525b1b70
[2021-07-27 16:40:49] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@525b1b70
[2021-07-27 16:40:49] - Adding type registration class -> org.hibernate.type.ClassType@359066bc
[2021-07-27 16:40:49] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@359066bc
[2021-07-27 16:40:49] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3b481bf5
[2021-07-27 16:40:49] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3b481bf5
[2021-07-27 16:40:49] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@392781e
[2021-07-27 16:40:49] - Adding type registration binary -> org.hibernate.type.BinaryType@1b57c345
[2021-07-27 16:40:49] - Adding type registration byte[] -> org.hibernate.type.BinaryType@1b57c345
[2021-07-27 16:40:49] - Adding type registration [B -> org.hibernate.type.BinaryType@1b57c345
[2021-07-27 16:40:49] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@2f79f192
[2021-07-27 16:40:49] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@2f79f192
[2021-07-27 16:40:49] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@2f79f192
[2021-07-27 16:40:49] - Adding type registration row_version -> org.hibernate.type.RowVersionType@6af5b246
[2021-07-27 16:40:49] - Adding type registration image -> org.hibernate.type.ImageType@2a4f8009
[2021-07-27 16:40:49] - Adding type registration characters -> org.hibernate.type.CharArrayType@2d7637e6
[2021-07-27 16:40:49] - Adding type registration char[] -> org.hibernate.type.CharArrayType@2d7637e6
[2021-07-27 16:40:49] - Adding type registration [C -> org.hibernate.type.CharArrayType@2d7637e6
[2021-07-27 16:40:49] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@3e900e1a
[2021-07-27 16:40:49] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@3e900e1a
[2021-07-27 16:40:49] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@3e900e1a
[2021-07-27 16:40:49] - Adding type registration text -> org.hibernate.type.TextType@63a9c661
[2021-07-27 16:40:49] - Adding type registration ntext -> org.hibernate.type.NTextType@160e99e0
[2021-07-27 16:40:49] - Adding type registration blob -> org.hibernate.type.BlobType@198536f6
[2021-07-27 16:40:49] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@198536f6
[2021-07-27 16:40:49] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1c628f6a
[2021-07-27 16:40:49] - Adding type registration clob -> org.hibernate.type.ClobType@6f9ab79d
[2021-07-27 16:40:49] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@6f9ab79d
[2021-07-27 16:40:49] - Adding type registration nclob -> org.hibernate.type.NClobType@7bbcf6f0
[2021-07-27 16:40:49] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@7bbcf6f0
[2021-07-27 16:40:49] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@36c7cbe1
[2021-07-27 16:40:49] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@715f45c6
[2021-07-27 16:40:49] - Adding type registration serializable -> org.hibernate.type.SerializableType@55c57422
[2021-07-27 16:40:49] - Adding type registration object -> org.hibernate.type.ObjectType@108e9837
[2021-07-27 16:40:49] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@108e9837
[2021-07-27 16:40:49] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@59845579
[2021-07-27 16:40:49] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@30c19bff
[2021-07-27 16:40:49] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@4e375bba
