[2021-07-29 10:59:21] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@6e1d8f9e'
[2021-07-29 10:59:21] - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
[2021-07-29 10:59:21] - Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
[2021-07-29 10:59:21] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-29 10:59:21] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-29 10:59:21] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-29 10:59:21] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-29 10:59:21] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-29 10:59:21] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-29 10:59:21] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-29 10:59:21] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-29 10:59:21] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-29 10:59:21] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-29 10:59:21] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-29 10:59:21] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-29 10:59:22] - Adding type registration float -> org.hibernate.type.FloatType@68af87ad
[2021-07-29 10:59:22] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@68af87ad
[2021-07-29 10:59:22] - Adding type registration double -> org.hibernate.type.DoubleType@44e4cb76
[2021-07-29 10:59:22] - Adding type registration double -> org.hibernate.type.DoubleType@44e4cb76
[2021-07-29 10:59:22] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@44e4cb76
[2021-07-29 10:59:22] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@78d23d6a
[2021-07-29 10:59:22] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@78d23d6a
[2021-07-29 10:59:22] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@4b41587d
[2021-07-29 10:59:22] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@4b41587d
[2021-07-29 10:59:22] - Adding type registration string -> org.hibernate.type.StringType@265a094b
[2021-07-29 10:59:22] - Adding type registration java.lang.String -> org.hibernate.type.StringType@265a094b
[2021-07-29 10:59:22] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@54c425b1
[2021-07-29 10:59:22] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@634ca3e7
[2021-07-29 10:59:22] - Adding type registration url -> org.hibernate.type.UrlType@6274f21c
[2021-07-29 10:59:22] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@6274f21c
[2021-07-29 10:59:22] - Adding type registration Duration -> org.hibernate.type.DurationType@7889b4b9
[2021-07-29 10:59:22] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7889b4b9
[2021-07-29 10:59:22] - Adding type registration Instant -> org.hibernate.type.InstantType@d653e41
[2021-07-29 10:59:22] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@d653e41
[2021-07-29 10:59:22] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@73608eb0
[2021-07-29 10:59:22] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@73608eb0
[2021-07-29 10:59:22] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@24876a7e
[2021-07-29 10:59:22] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@24876a7e
[2021-07-29 10:59:22] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@7fd4e815
[2021-07-29 10:59:22] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@7fd4e815
[2021-07-29 10:59:22] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6e1ae763
[2021-07-29 10:59:22] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@6e1ae763
[2021-07-29 10:59:22] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@5fffb692
[2021-07-29 10:59:22] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@5fffb692
[2021-07-29 10:59:22] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7fbf26fc
[2021-07-29 10:59:22] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@7fbf26fc
[2021-07-29 10:59:22] - Adding type registration date -> org.hibernate.type.DateType@552fee7a
[2021-07-29 10:59:22] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@552fee7a
[2021-07-29 10:59:22] - Adding type registration time -> org.hibernate.type.TimeType@632b305d
[2021-07-29 10:59:22] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@632b305d
[2021-07-29 10:59:22] - Adding type registration timestamp -> org.hibernate.type.TimestampType@11b5f4e2
[2021-07-29 10:59:22] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@11b5f4e2
[2021-07-29 10:59:22] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@11b5f4e2
[2021-07-29 10:59:22] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@66d25ba9
[2021-07-29 10:59:22] - Adding type registration calendar -> org.hibernate.type.CalendarType@7fe8c7db
[2021-07-29 10:59:22] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7fe8c7db
[2021-07-29 10:59:22] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7fe8c7db
[2021-07-29 10:59:22] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@19ae2ee5
[2021-07-29 10:59:22] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@118acf70
[2021-07-29 10:59:22] - Adding type registration locale -> org.hibernate.type.LocaleType@e91af20
[2021-07-29 10:59:22] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@e91af20
[2021-07-29 10:59:22] - Adding type registration currency -> org.hibernate.type.CurrencyType@60dc1a4e
[2021-07-29 10:59:22] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@60dc1a4e
[2021-07-29 10:59:22] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@6e24ce51
[2021-07-29 10:59:22] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@6e24ce51
[2021-07-29 10:59:22] - Adding type registration class -> org.hibernate.type.ClassType@73893ec1
[2021-07-29 10:59:22] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@73893ec1
[2021-07-29 10:59:22] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@d5e575c
[2021-07-29 10:59:22] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@d5e575c
[2021-07-29 10:59:22] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@7ed49a7f
[2021-07-29 10:59:22] - Adding type registration binary -> org.hibernate.type.BinaryType@21390938
[2021-07-29 10:59:22] - Adding type registration byte[] -> org.hibernate.type.BinaryType@21390938
[2021-07-29 10:59:22] - Adding type registration [B -> org.hibernate.type.BinaryType@21390938
[2021-07-29 10:59:22] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@72fbf94d
[2021-07-29 10:59:22] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@72fbf94d
[2021-07-29 10:59:22] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@72fbf94d
[2021-07-29 10:59:22] - Adding type registration row_version -> org.hibernate.type.RowVersionType@7f2c57fe
[2021-07-29 10:59:22] - Adding type registration image -> org.hibernate.type.ImageType@6403a4a5
[2021-07-29 10:59:22] - Adding type registration characters -> org.hibernate.type.CharArrayType@559af296
[2021-07-29 10:59:22] - Adding type registration char[] -> org.hibernate.type.CharArrayType@559af296
[2021-07-29 10:59:22] - Adding type registration [C -> org.hibernate.type.CharArrayType@559af296
[2021-07-29 10:59:22] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@268c030f
[2021-07-29 10:59:22] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@268c030f
[2021-07-29 10:59:22] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@268c030f
[2021-07-29 10:59:22] - Adding type registration text -> org.hibernate.type.TextType@5df6163a
[2021-07-29 10:59:22] - Adding type registration ntext -> org.hibernate.type.NTextType@7c1503a3
[2021-07-29 10:59:22] - Adding type registration blob -> org.hibernate.type.BlobType@36ad229b
[2021-07-29 10:59:22] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@36ad229b
[2021-07-29 10:59:22] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@168142da
[2021-07-29 10:59:22] - Adding type registration clob -> org.hibernate.type.ClobType@6de004f1
[2021-07-29 10:59:22] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@6de004f1
[2021-07-29 10:59:22] - Adding type registration nclob -> org.hibernate.type.NClobType@517704
[2021-07-29 10:59:22] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@517704
[2021-07-29 10:59:22] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@23444a36
[2021-07-29 10:59:22] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@2e0fdbe9
[2021-07-29 10:59:22] - Adding type registration serializable -> org.hibernate.type.SerializableType@19f02280
[2021-07-29 10:59:22] - Adding type registration object -> org.hibernate.type.ObjectType@296edc75
[2021-07-29 10:59:22] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@296edc75
[2021-07-29 10:59:22] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@32507479
[2021-07-29 10:59:22] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@632383b9
[2021-07-29 10:59:22] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@4ae2e781
